Year,Month,Day,Hour,Evap_mm_hr
2006,12,24,12,0.5358751970624539
2006,12,24,13,0.531911148
2006,12,24,14,0.47091372897260386
2006,12,24,15,0.34610506844433175
2006,12,24,16,0.16961740831621477
2006,12,24,17,0.018579288
2006,12,24,18,0.053730121
2006,12,24,19,0.059321816
2006,12,24,20,0.067901391
2006,12,24,21,0.084944978
2006,12,24,22,0.10229734284499115
2006,12,24,23,0.12460464333038984
2006,12,25,0,0.14984133977812975
2006,12,25,1,0.160077453
2006,12,25,2,0.15565813648603297
2006,12,25,3,0.14883740582151933
2006,12,25,4,0.13811677198981415
2006,12,25,5,0.13047513881916767
2006,12,25,6,0.126276362
2006,12,25,7,0.12542398139454639
2006,12,25,8,0.1517717854866549
2006,12,25,9,0.30376282671906474
2006,12,25,10,0.44086945401423877
2006,12,25,11,0.5443410665368749
2006,12,25,12,0.5929680305833152
2006,12,25,13,0.5832987304558868
2006,12,25,14,0.5171075828664536
2006,12,25,15,0.39229377947026733
2006,12,25,16,0.21964136788423338
2006,12,25,17,0.066730935
2006,12,25,18,0.066320486
2006,12,25,19,0.059963836
2006,12,25,20,0.056577401401723536
2006,12,25,21,0.053381681
2006,12,25,22,0.051644181502768984
2006,12,25,23,0.052463407223821125
2006,12,26,0,0.052119791
2006,12,26,1,0.053037284
2006,12,26,2,0.053821035
2006,12,26,3,0.053567458
2006,12,26,4,0.054450221
2006,12,26,5,0.054210227
2006,12,26,6,0.052843317
2006,12,26,7,0.056859275
2006,12,26,8,0.09266015
2006,12,26,9,0.2507203752794243
2006,12,26,10,0.3988427131088099
2006,12,26,11,0.5057480772743665
2006,12,26,12,0.5603074527388546
2006,12,26,13,0.5535854565551374
2006,12,26,14,0.4806517562351261
2006,12,26,15,0.34456146813375954
2006,12,26,16,0.17547587243876095
2006,12,26,17,0.028573434
2006,12,26,18,0.065769841
2006,12,26,19,0.072895433
2006,12,26,20,0.075725083
2006,12,26,21,0.074649933
2006,12,26,22,0.071087046
2006,12,26,23,0.066354325
2006,12,27,0,0.061954762704973854
2006,12,27,1,0.05776728
2006,12,27,2,0.054963070516892684
2006,12,27,3,0.052617612
2006,12,27,4,0.050154109
2006,12,27,5,0.047526516
2006,12,27,6,0.046037444
2006,12,27,7,0.046746861
2006,12,27,8,0.074350641
2006,12,27,9,0.2361379736357098
2006,12,27,10,0.3930200400606919
2006,12,27,11,0.5125117070347875
2006,12,27,12,0.5838680649246336
2006,12,27,13,0.5906451449167336
2006,12,27,14,0.5327652712626569
2006,12,27,15,0.41239635120274115
2006,12,27,16,0.24012070443271302
2006,12,27,17,0.081440938
2006,12,27,18,0.10949846874478261
2006,12,27,19,0.10458572905373982
2006,12,27,20,0.10008779694182253
2006,12,27,21,0.097176529
2006,12,27,22,0.093266347
2006,12,27,23,0.089422254
2006,12,28,0,0.087294285
2006,12,28,1,0.086764774
2006,12,28,2,0.0851238
2006,12,28,3,0.084959914
2006,12,28,4,0.082412945
2006,12,28,5,0.0771979
2006,12,28,6,0.070706888
2006,12,28,7,0.073084361
2006,12,28,8,0.1055845505606813
2006,12,28,9,0.12187247994975864
2006,12,28,10,0.15633113822906128
2006,12,28,11,0.11932946577311943
2006,12,28,12,0.20688169687232402
2006,12,28,13,0.2325758526800317
2006,12,28,14,0.5284411520470813
2006,12,28,15,0.32905426793956577
2006,12,28,16,0.19016078017115526
2006,12,28,17,0.10018819979889683
2006,12,28,18,0.11976043482647941
2006,12,28,19,0.11043852515910069
2006,12,28,20,0.10021195846228424
2006,12,28,21,0.084733702
2006,12,28,22,0.068589839
2006,12,28,23,0.058722393262628125
2006,12,29,0,0.053427229059857334
2006,12,29,1,0.049251294
2006,12,29,2,0.046191317
2006,12,29,3,0.045855262
2006,12,29,4,0.048170254
2006,12,29,5,0.055845153989955224
2006,12,29,6,0.067600928
2006,12,29,7,0.079892597
2006,12,29,8,0.096259262
2006,12,29,9,0.16902975073357956
2006,12,29,10,0.16325519853892323
2006,12,29,11,0.14651460694561144
2006,12,29,12,0.27178677327594586
2006,12,29,13,0.1885335138479648
2006,12,29,14,0.13847826709112263
2006,12,29,15,0.12671090270549543
2006,12,29,16,0.10657109548704607
2006,12,29,17,0.067749912
2006,12,29,18,0.061653883
2006,12,29,19,0.056850322186926705
2006,12,29,20,0.050029201078304004
2006,12,29,21,0.044750189537478294
2006,12,29,22,0.042022438
2006,12,29,23,0.045064217485470105
2006,12,30,0,0.050555726
2006,12,30,1,0.054910913
2006,12,30,2,0.060607853
2006,12,30,3,0.067571997
2006,12,30,4,0.07584688
2006,12,30,5,0.077719313
2006,12,30,6,0.077051184
2006,12,30,7,0.080296636
2006,12,30,8,0.10762135260781582
2006,12,30,9,0.25905054074405287
2006,12,30,10,0.3937960999581695
2006,12,30,11,0.4854806580819737
2006,12,30,12,0.5377397337618156
2006,12,30,13,0.5335364953452902
2006,12,30,14,0.4711644981450578
2006,12,30,15,0.21564990098166872
2006,12,30,16,0.18181679671116183
2006,12,30,17,0.029363750862887297
2006,12,30,18,0.053487488
2006,12,30,19,0.051732515
2006,12,30,20,0.051222628
2006,12,30,21,0.052968207501072805
2006,12,30,22,0.057098884226428816
2006,12,30,23,0.058546391
2006,12,31,0,0.058919306709095495
2006,12,31,1,0.057009371
2006,12,31,2,0.056524596
2006,12,31,3,0.056280960843777955
2006,12,31,4,0.05732471
2006,12,31,5,0.058362496
2006,12,31,6,0.05940797
2006,12,31,7,0.068306538
2006,12,31,8,0.1001542172295794
2006,12,31,9,0.266283918
2006,12,31,10,0.42448060921901026
2006,12,31,11,0.5419815878883318
2006,12,31,12,0.6004847024956294
2006,12,31,13,0.5980750989969916
2006,12,31,14,0.5289538084394123
2006,12,31,15,0.399342396
2006,12,31,16,0.2090580446606505
2006,12,31,17,0.041440153
2006,12,31,18,0.058691356
2006,12,31,19,0.063590734
2006,12,31,20,0.063912413
2006,12,31,21,0.061439746
2006,12,31,22,0.059272825
2006,12,31,23,0.058872792
2007,1,1,0,0.048462463
2007,1,1,1,0.047711333398641954
2007,1,1,2,0.048171938
2007,1,1,3,0.048592102
2007,1,1,4,0.049210640777630876
2007,1,1,5,0.048613734610784436
2007,1,1,6,0.048140604
2007,1,1,7,0.052465764
2007,1,1,8,0.072585678
2007,1,1,9,0.20910533381526097
2007,1,1,10,0.35483002524336443
2007,1,1,11,0.4667183294558519
2007,1,1,12,0.5258846429773403
2007,1,1,13,0.527629429
2007,1,1,14,0.4706860211547126
2007,1,1,15,0.35625713485419436
2007,1,1,16,0.19211588263255316
2007,1,1,17,0.038281982012678115
2007,1,1,18,0.063798337
2007,1,1,19,0.064133832
2007,1,1,20,0.064515617
2007,1,1,21,0.062136063161175044
2007,1,1,22,0.058729557
2007,1,1,23,0.056683265
2007,1,2,0,0.055949319
2007,1,2,1,0.05394247
2007,1,2,2,0.051967288
2007,1,2,3,0.050142312
2007,1,2,4,0.049788463
2007,1,2,5,0.048237736
2007,1,2,6,0.046927002
2007,1,2,7,0.053600714545975765
2007,1,2,8,0.076122996
2007,1,2,9,0.22948499509718484
2007,1,2,10,0.25346953056864074
2007,1,2,11,0.31617663979693283
2007,1,2,12,0.4159517192308018
2007,1,2,13,0.5139600811513669
2007,1,2,14,0.45702430851905196
2007,1,2,15,0.3442995090655887
2007,1,2,16,0.16836415958542333
2007,1,2,17,0.048009618
2007,1,2,18,0.060287305
2007,1,2,19,0.062772619
2007,1,2,20,0.067834413
2007,1,2,21,0.073010704
2007,1,2,22,0.078186994
2007,1,2,23,0.080592605
2007,1,3,0,0.078997968
2007,1,3,1,0.075986991
2007,1,3,2,0.07047223
2007,1,3,3,0.063764344
2007,1,3,4,0.061009893431438894
2007,1,3,5,0.059640856
2007,1,3,6,0.059524950528771305
2007,1,3,7,0.062020284
2007,1,3,8,0.070452858
2007,1,3,9,0.097054076
2007,1,3,10,0.078810837
2007,1,3,11,0.068349948
2007,1,3,12,0.12343169044868313
2007,1,3,13,0.068682844
2007,1,3,14,0.08941368
2007,1,3,15,0.085021209
2007,1,3,16,0.089417893
2007,1,3,17,0.055504633
2007,1,3,18,0.067536448
2007,1,3,19,0.061961336
2007,1,3,20,0.055424978040001585
2007,1,3,21,0.052690111
2007,1,3,22,0.056255711524305814
2007,1,3,23,0.059827843
2007,1,4,0,0.061939708
2007,1,4,1,0.061792838171240705
2007,1,4,2,0.059044955
2007,1,4,3,0.055150014
2007,1,4,4,0.051428734582169115
2007,1,4,5,0.047842760774071943
2007,1,4,6,0.045429499560752575
2007,1,4,7,0.04619921
2007,1,4,8,0.062598879
2007,1,4,9,0.10528308324262786
2007,1,4,10,0.19383095636356043
2007,1,4,11,0.18900707158451624
2007,1,4,12,0.32368030260897823
2007,1,4,13,0.6010135785393521
2007,1,4,14,0.5413986823737192
2007,1,4,15,0.40860954219589835
2007,1,4,16,0.21705792312793565
2007,1,4,17,0.047419021
2007,1,4,18,0.079083949
2007,1,4,19,0.086944958
2007,1,4,20,0.09327817
2007,1,4,21,0.093900025
2007,1,4,22,0.09311598
2007,1,4,23,0.090930399
2007,1,5,0,0.087308055
2007,1,5,1,0.081097239
2007,1,5,2,0.076449415
2007,1,5,3,0.073303658
2007,1,5,4,0.071482143
2007,1,5,5,0.068404614
2007,1,5,6,0.065386302
2007,1,5,7,0.066845103
2007,1,5,8,0.098906193
2007,1,5,9,0.27090228008526895
2007,1,5,10,0.4420881254027101
2007,1,5,11,0.5738090678566055
2007,1,5,12,0.6364747842528146
2007,1,5,13,0.6268292713755694
2007,1,5,14,0.544526137
2007,1,5,15,0.3953570854234273
2007,1,5,16,0.21468814739789002
2007,1,5,17,0.042997101627319914
2007,1,5,18,0.065350014
2007,1,5,19,0.066949697
2007,1,5,20,0.065933668
2007,1,5,21,0.062127395
2007,1,5,22,0.058649101
2007,1,5,23,0.055498404
2007,1,6,0,0.060495383732704355
2007,1,6,1,0.071899655
2007,1,6,2,0.081316978
2007,1,6,3,0.084753615
2007,1,6,4,0.088298991
2007,1,6,5,0.092202395
2007,1,6,6,0.095360018
2007,1,6,7,0.099703304
2007,1,6,8,0.11542539850261001
2007,1,6,9,0.13643336241102325
2007,1,6,10,0.16305978246772312
2007,1,6,11,0.1975265753227201
2007,1,6,12,0.20002787602948346
2007,1,6,13,0.2711300717248775
2007,1,6,14,0.38836691539851464
2007,1,6,15,0.2421981216087788
2007,1,6,16,0.17206131917125275
2007,1,6,17,0.068085728
2007,1,6,18,0.066611045
2007,1,6,19,0.065985969
2007,1,6,20,0.062734195
2007,1,6,21,0.059542017
2007,1,6,22,0.056514096
2007,1,6,23,0.054625899
2007,1,7,0,0.056633694020560545
2007,1,7,1,0.061074669569137915
2007,1,7,2,0.067950071
2007,1,7,3,0.073955653
2007,1,7,4,0.076320625
2007,1,7,5,0.079655998
2007,1,7,6,0.08474043
2007,1,7,7,0.095099332
2007,1,7,8,0.13331721513259953
2007,1,7,9,0.3114790675574157
2007,1,7,10,0.47498193731417293
2007,1,7,11,0.5930962905693516
2007,1,7,12,0.6504079713644015
2007,1,7,13,0.6425036445260364
2007,1,7,14,0.5704761655358586
2007,1,7,15,0.4397111985257988
2007,1,7,16,0.2492341669107118
2007,1,7,17,0.069298672
2007,1,7,18,0.069711649
2007,1,7,19,0.065611138
2007,1,7,20,0.059168052
2007,1,7,21,0.054274412
2007,1,7,22,0.049972905
2007,1,7,23,0.04608928
2007,1,8,0,0.044441217246452426
2007,1,8,1,0.043942851723685145
2007,1,8,2,0.045755098347336966
2007,1,8,3,0.047511752
2007,1,8,4,0.047172566
2007,1,8,5,0.047792796
2007,1,8,6,0.047442090213132955
2007,1,8,7,0.053493733038626166
2007,1,8,8,0.084088417
2007,1,8,9,0.2377417122658384
2007,1,8,10,0.38614484382250247
2007,1,8,11,0.5052904515278183
2007,1,8,12,0.5711115506279334
2007,1,8,13,0.5670286498599456
2007,1,8,14,0.5000501123236829
2007,1,8,15,0.3708028731545298
2007,1,8,16,0.20115487935403398
2007,1,8,17,0.037932379
2007,1,8,18,0.059488096
2007,1,8,19,0.059527517097619116
2007,1,8,20,0.059757458629636065
2007,1,8,21,0.058884128
2007,1,8,22,0.056861636
2007,1,8,23,0.05416072
2007,1,9,0,0.052081594550547824
2007,1,9,1,0.049859893095302726
2007,1,9,2,0.050550626
2007,1,9,3,0.050678391
2007,1,9,4,0.050940163169076506
2007,1,9,5,0.050300156
2007,1,9,6,0.052061888195347274
2007,1,9,7,0.0587514
2007,1,9,8,0.076025208
2007,1,9,9,0.22964980660207926
2007,1,9,10,0.3732742316816252
2007,1,9,11,0.44663518562729965
2007,1,9,12,0.5335888249147399
2007,1,9,13,0.5731821568736336
2007,1,9,14,0.3459562037287342
2007,1,9,15,0.3274176725154529
2007,1,9,16,0.1977921846379309
2007,1,9,17,0.041510489
2007,1,9,18,0.061968434
2007,1,9,19,0.062883242
2007,1,9,20,0.066180312
2007,1,9,21,0.066514835
2007,1,9,22,0.068037082
2007,1,9,23,0.066116883
2007,1,10,0,0.062959619
2007,1,10,1,0.058512318
2007,1,10,2,0.055383436906755915
2007,1,10,3,0.054451677626434665
2007,1,10,4,0.05375303
2007,1,10,5,0.052129408106932555
2007,1,10,6,0.04960297
2007,1,10,7,0.053606719912020595
2007,1,10,8,0.086619632
2007,1,10,9,0.2682024218796346
2007,1,10,10,0.44376128792381725
2007,1,10,11,0.56917659
2007,1,10,12,0.6325889056758309
2007,1,10,13,0.6294886114641919
2007,1,10,14,0.5619584951710432
2007,1,10,15,0.4384086336780909
2007,1,10,16,0.2655271605751998
2007,1,10,17,0.097506433
2007,1,10,18,0.10363342248654586
2007,1,10,19,0.098093652
2007,1,10,20,0.091493725
2007,1,10,21,0.08918718
2007,1,10,22,0.085876607
2007,1,10,23,0.082903458
2007,1,11,0,0.081686732
2007,1,11,1,0.080920075
2007,1,11,2,0.075769884
2007,1,11,3,0.07048594
2007,1,11,4,0.067869355
2007,1,11,5,0.065158942
2007,1,11,6,0.065179386
2007,1,11,7,0.065811226
2007,1,11,8,0.069056648
2007,1,11,9,0.12053668547339139
2007,1,11,10,0.22741329767042145
2007,1,11,11,0.2603628183423052
2007,1,11,12,0.36757762
2007,1,11,13,0.4015392956431838
2007,1,11,14,0.47199869994496174
2007,1,11,15,0.2041641714674224
2007,1,11,16,0.16039219373412897
2007,1,11,17,0.084827241
2007,1,11,18,0.089105472
2007,1,11,19,0.079718946
2007,1,11,20,0.070706342
2007,1,11,21,0.069077224
2007,1,11,22,0.070371668
2007,1,11,23,0.074630082
2007,1,12,0,0.074518062
2007,1,12,1,0.073074527
2007,1,12,2,0.070242864
2007,1,12,3,0.065899504
2007,1,12,4,0.061660207
2007,1,12,5,0.060247108378659375
2007,1,12,6,0.060247108378659375
2007,1,12,7,0.062286425
2007,1,12,8,0.073082675
2007,1,12,9,0.14929445006493977
2007,1,12,10,0.1844686226491345
2007,1,12,11,0.226113334
2007,1,12,12,0.2084876393077345
2007,1,12,13,0.22855149481652057
2007,1,12,14,0.21194565981911462
2007,1,12,15,0.15621378837295005
2007,1,12,16,0.13235054277267919
2007,1,12,17,0.066133587
2007,1,12,18,0.082269542
2007,1,12,19,0.080241424
2007,1,12,20,0.07847291
2007,1,12,21,0.076787206
2007,1,12,22,0.075212272
2007,1,12,23,0.073542857
2007,1,13,0,0.068962192
2007,1,13,1,0.065931478
2007,1,13,2,0.061322657258908224
2007,1,13,3,0.058275224
2007,1,13,4,0.056759068085178194
2007,1,13,5,0.056832195
2007,1,13,6,0.055475306303995525
2007,1,13,7,0.055955955
2007,1,13,8,0.067384817
2007,1,13,9,0.20988930447573345
2007,1,13,10,0.2774223785019165
2007,1,13,11,0.3407740164536946
2007,1,13,12,0.19795429792747243
2007,1,13,13,0.30669433151498526
2007,1,13,14,0.2633958324835349
2007,1,13,15,0.23376255477565475
2007,1,13,16,0.1323754779901391
2007,1,13,17,0.074511438
2007,1,13,18,0.080998712
2007,1,13,19,0.077217352
2007,1,13,20,0.072298975
2007,1,13,21,0.073635699
2007,1,13,22,0.080874652
2007,1,13,23,0.086498187
2007,1,14,0,0.089118222
2007,1,14,1,0.085638448
2007,1,14,2,0.074818311
2007,1,14,3,0.064175775
2007,1,14,4,0.061040717
2007,1,14,5,0.057780160275865015
2007,1,14,6,0.053309597
2007,1,14,7,0.05079594
2007,1,14,8,0.066700995
2007,1,14,9,0.10885493068404675
2007,1,14,10,0.085579798
2007,1,14,11,0.14208315732095056
2007,1,14,12,0.20962105962192307
2007,1,14,13,0.12290481739541297
2007,1,14,14,0.16182473082563295
2007,1,14,15,0.14371789260456327
2007,1,14,16,0.15332400142649857
2007,1,14,17,0.053882558
2007,1,14,18,0.059805474159889724
2007,1,14,19,0.066829478
2007,1,14,20,0.08077021
2007,1,14,21,0.1035334307235594
2007,1,14,22,0.11907090189894111
2007,1,14,23,0.12015959020653816
2007,1,15,0,0.11351444850494051
2007,1,15,1,0.10706416449889322
2007,1,15,2,0.10401633234344392
2007,1,15,3,0.10612250864838531
2007,1,15,4,0.10782195823119507
2007,1,15,5,0.10493197476773418
2007,1,15,6,0.10175221260029349
2007,1,15,7,0.1004240731573479
2007,1,15,8,0.10870032872146874
2007,1,15,9,0.21176730354168255
2007,1,15,10,0.24509175034656752
2007,1,15,11,0.24214727532286479
2007,1,15,12,0.18813733499660742
2007,1,15,13,0.2558888231238662
2007,1,15,14,0.22594689340993074
2007,1,15,15,0.15512810205330946
2007,1,15,16,0.13811125159085275
2007,1,15,17,0.064775601
2007,1,15,18,0.067238866
2007,1,15,19,0.070166131
2007,1,15,20,0.074968952
2007,1,15,21,0.076211129
2007,1,15,22,0.072536056
2007,1,15,23,0.070399223
2007,1,16,0,0.069700007
2007,1,16,1,0.07006948
2007,1,16,2,0.070613101
2007,1,16,3,0.073228332
2007,1,16,4,0.07370028
2007,1,16,5,0.073117714
2007,1,16,6,0.072941497
2007,1,16,7,0.072941497
2007,1,16,8,0.072897012
2007,1,16,9,0.088880521
2007,1,16,10,0.091029855
2007,1,16,11,0.11865997993020411
2007,1,16,12,0.094857128
2007,1,16,13,0.11165773838152195
2007,1,16,14,0.1959424034110805
2007,1,16,15,0.10748827932254883
2007,1,16,16,0.069726188
2007,1,16,17,0.057998612
2007,1,16,18,0.054952012
2007,1,16,19,0.053622798
2007,1,16,20,0.052427367235055866
2007,1,16,21,0.051237656
2007,1,16,22,0.049919334663021134
2007,1,16,23,0.046648639
2007,1,17,0,0.045364611
2007,1,17,1,0.044210361
2007,1,17,2,0.043171676
2007,1,17,3,0.045128365
2007,1,17,4,0.047077438
2007,1,17,5,0.047985323673184054
2007,1,17,6,0.049014806
2007,1,17,7,0.04939672
2007,1,17,8,0.053298597
2007,1,17,9,0.087847356
2007,1,17,10,0.11414368180544322
2007,1,17,11,0.153113371
2007,1,17,12,0.1905494657888842
2007,1,17,13,0.20604028667083008
2007,1,17,14,0.155870608
2007,1,17,15,0.17531961340752833
2007,1,17,16,0.096232832
2007,1,17,17,0.044154136
2007,1,17,18,0.054908211060736345
2007,1,17,19,0.0542392
2007,1,17,20,0.052770555
2007,1,17,21,0.052638895705263984
2007,1,17,22,0.054626898
2007,1,17,23,0.05660318
2007,1,18,0,0.057648868770392526
2007,1,18,1,0.058556039
2007,1,18,2,0.056581598
2007,1,18,3,0.052612149200254726
2007,1,18,4,0.050740763529677435
2007,1,18,5,0.048726293
2007,1,18,6,0.045627311
2007,1,18,7,0.044009318404227456
2007,1,18,8,0.045344771
2007,1,18,9,0.053904670392028564
2007,1,18,10,0.1164239171021861
2007,1,18,11,0.13559943560394777
2007,1,18,12,0.2542748742508703
2007,1,18,13,0.19553510529520154
2007,1,18,14,0.18791979136154038
2007,1,18,15,0.19051499772182717
2007,1,18,16,0.1804982765763631
2007,1,18,17,0.035678409
2007,1,18,18,0.042599715
2007,1,18,19,0.042229574317620935
2007,1,18,20,0.044337810769459016
2007,1,18,21,0.045149243
2007,1,18,22,0.047326764
2007,1,18,23,0.049467585470171535
2007,1,19,0,0.051783589219507827
2007,1,19,1,0.055521615
2007,1,19,2,0.060364838184272275
2007,1,19,3,0.065190707
2007,1,19,4,0.064915874
2007,1,19,5,0.062375173481890055
2007,1,19,6,0.062258531
2007,1,19,7,0.064656995
2007,1,19,8,0.067739414
2007,1,19,9,0.087064834
2007,1,19,10,0.10300817344085061
2007,1,19,11,0.083351195
2007,1,19,12,0.12147828152408603
2007,1,19,13,0.10111417853764991
2007,1,19,14,0.16007235536841607
2007,1,19,15,0.090390228
2007,1,19,16,0.075911332
2007,1,19,17,0.059881861
2007,1,19,18,0.054219417
2007,1,19,19,0.057708281
2007,1,19,20,0.060054671
2007,1,19,21,0.061038096
2007,1,19,22,0.062262822
2007,1,19,23,0.065666004
2007,1,20,0,0.071439146
2007,1,20,1,0.074735382
2007,1,20,2,0.075453587
2007,1,20,3,0.074940946
2007,1,20,4,0.073430899
2007,1,20,5,0.071910719
2007,1,20,6,0.072946541
2007,1,20,7,0.075294291
2007,1,20,8,0.07959953
2007,1,20,9,0.090276851
2007,1,20,10,0.1331656706746128
2007,1,20,11,0.19164488263023757
2007,1,20,12,0.1351188437967308
2007,1,20,13,0.12647305198899486
2007,1,20,14,0.122609656
2007,1,20,15,0.21527681360938158
2007,1,20,16,0.19087170241515358
2007,1,20,17,0.07841246
2007,1,20,18,0.060657562990086386
2007,1,20,19,0.062043697
2007,1,20,20,0.062009707022523314
2007,1,20,21,0.056925628894891264
2007,1,20,22,0.050157247
2007,1,20,23,0.046206054
2007,1,21,0,0.046994072
2007,1,21,1,0.048154723
2007,1,21,2,0.048557743
2007,1,21,3,0.047573018674447215
2007,1,21,4,0.048557743
2007,1,21,5,0.049009560904407994
2007,1,21,6,0.049201662603062565
2007,1,21,7,0.056462939
2007,1,21,8,0.096793182
2007,1,21,9,0.138241546
2007,1,21,10,0.22728919563973532
2007,1,21,11,0.3497663298679852
2007,1,21,12,0.6223342925383281
2007,1,21,13,0.6170700041506993
2007,1,21,14,0.5445037012992341
2007,1,21,15,0.4147751159659907
2007,1,21,16,0.24494109515100057
2007,1,21,17,0.070041185
2007,1,21,18,0.058716097885049875
2007,1,21,19,0.057523879
2007,1,21,20,0.056558127
2007,1,21,21,0.055777889
2007,1,21,22,0.054978268
2007,1,21,23,0.055275528
2007,1,22,0,0.057808976115659653
2007,1,22,1,0.063384608
2007,1,22,2,0.06771001
2007,1,22,3,0.070148333
2007,1,22,4,0.06822914
2007,1,22,5,0.065377794
2007,1,22,6,0.066171127
2007,1,22,7,0.07475341
2007,1,22,8,0.090617971
2007,1,22,9,0.15144506739538666
2007,1,22,10,0.18680640810458954
2007,1,22,11,0.1341050128557126
2007,1,22,12,0.10285400769759717
2007,1,22,13,0.18798902498938747
2007,1,22,14,0.20561454136755586
2007,1,22,15,0.26829839165419206
2007,1,22,16,0.13848466657033048
2007,1,22,17,0.053427955
2007,1,22,18,0.051891588
2007,1,22,19,0.056711006198745875
2007,1,22,20,0.060070877195980026
2007,1,22,21,0.060622505
2007,1,22,22,0.060144762247098554
2007,1,22,23,0.059542017
2007,1,23,0,0.059055525
2007,1,23,1,0.058442255
2007,1,23,2,0.059127943
2007,1,23,3,0.06212472
2007,1,23,4,0.061714537
2007,1,23,5,0.060285742
2007,1,23,6,0.055556749
2007,1,23,7,0.053497712
2007,1,23,8,0.057238782919942284
2007,1,23,9,0.08942054
2007,1,23,10,0.11311407507713182
2007,1,23,11,0.13811932288586662
2007,1,23,12,0.1828393074215747
2007,1,23,13,0.24504407458972532
2007,1,23,14,0.15225791618772197
2007,1,23,15,0.2389209187794405
2007,1,23,16,0.12612726375183594
2007,1,23,17,0.063190447
2007,1,23,18,0.053689741
2007,1,23,19,0.053046345
2007,1,23,20,0.052185961
2007,1,23,21,0.054092367
2007,1,23,22,0.057612954
2007,1,23,23,0.061400485392872885
2007,1,24,0,0.065221825
2007,1,24,1,0.065363214
2007,1,24,2,0.063881707
2007,1,24,3,0.06610023
2007,1,24,4,0.068457565
2007,1,24,5,0.068457565
2007,1,24,6,0.06965562
2007,1,24,7,0.068796057
2007,1,24,8,0.067722532
2007,1,24,9,0.087417392
2007,1,24,10,0.10844862427714051
2007,1,24,11,0.12552204562165786
2007,1,24,12,0.14528724452572483
2007,1,24,13,0.1481072283628814
2007,1,24,14,0.13310980262916938
2007,1,24,15,0.1607855832519928
2007,1,24,16,0.069581575
2007,1,24,17,0.047148297313898455
2007,1,24,18,0.047159304
2007,1,24,19,0.049110213
2007,1,24,20,0.049756745
2007,1,24,21,0.050669008
2007,1,24,22,0.050463532
2007,1,24,23,0.051242765
2007,1,25,0,0.051995465
2007,1,25,1,0.051663241
2007,1,25,2,0.052493057
2007,1,25,3,0.055613998559702185
2007,1,25,4,0.057273941093339935
2007,1,25,5,0.058609238
2007,1,25,6,0.05791914
2007,1,25,7,0.063107588
2007,1,25,8,0.091337072
2007,1,25,9,0.23680020579831218
2007,1,25,10,0.3822959828672356
2007,1,25,11,0.5048544282068227
2007,1,25,12,0.5765283209509307
2007,1,25,13,0.5903855963852512
2007,1,25,14,0.5392619526721673
2007,1,25,15,0.42634593822873706
2007,1,25,16,0.2577618078751575
2007,1,25,17,0.080053051
2007,1,25,18,0.060519858405757895
2007,1,25,19,0.060817655
2007,1,25,20,0.061160073594808885
2007,1,25,21,0.059087752797923915
2007,1,25,22,0.057030462
2007,1,25,23,0.055131055
2007,1,26,0,0.053371039
2007,1,26,1,0.051735666
2007,1,26,2,0.050239089927667374
2007,1,26,3,0.048863862
2007,1,26,4,0.048538234
2007,1,26,5,0.0481121
2007,1,26,6,0.047897960294013435
2007,1,26,7,0.055598996188816356
2007,1,26,8,0.10077457516026721
2007,1,26,9,0.20109179489696904
2007,1,26,10,0.4564049845812708
2007,1,26,11,0.5733629474513133
2007,1,26,12,0.627829454
2007,1,26,13,0.30287891308391834
2007,1,26,14,0.25797962983190964
2007,1,26,15,0.44084480516967856
2007,1,26,16,0.2825868316818714
2007,1,26,17,0.12071989375055042
2007,1,26,18,0.10292053035261638
2007,1,26,19,0.099918309
2007,1,26,20,0.092111746
2007,1,26,21,0.083442937
2007,1,26,22,0.078121312
2007,1,26,23,0.071667229
2007,1,27,0,0.0624041
2007,1,27,1,0.055373908
2007,1,27,2,0.055798631
2007,1,27,3,0.062900052
2007,1,27,4,0.071414717
2007,1,27,5,0.074810612
2007,1,27,6,0.074656929
2007,1,27,7,0.085672163
2007,1,27,8,0.13956781795668774
2007,1,27,9,0.33593526706160853
2007,1,27,10,0.5159700671584004
2007,1,27,11,0.6398120881050466
2007,1,27,12,0.7059978147443572
2007,1,27,13,0.7032297628170636
2007,1,27,14,0.6336966370427082
2007,1,27,15,0.5016318862413514
2007,1,27,16,0.31614965994544564
2007,1,27,17,0.12856836900026697
2007,1,27,18,0.085203942
2007,1,27,19,0.091490717
2007,1,27,20,0.090561015
2007,1,27,21,0.082917249
2007,1,27,22,0.070896825
2007,1,27,23,0.062185597040920595
2007,1,28,0,0.057509940173656224
2007,1,28,1,0.055471005472604605
2007,1,28,2,0.053600714545975765
2007,1,28,3,0.055153872
2007,1,28,4,0.056924134910556756
2007,1,28,5,0.057593669
2007,1,28,6,0.0573195
2007,1,28,7,0.064401334
2007,1,28,8,0.094912577
2007,1,28,9,0.23918748232840928
2007,1,28,10,0.3736268406909894
2007,1,28,11,0.47869688242313474
2007,1,28,12,0.5367133199234101
2007,1,28,13,0.5468840206996951
2007,1,28,14,0.5038229040911786
2007,1,28,15,0.40474927819174317
2007,1,28,16,0.25268234691298463
2007,1,28,17,0.084369974
2007,1,28,18,0.057263438001352085
2007,1,28,19,0.060190029838844056
2007,1,28,20,0.062405564963243516
2007,1,28,21,0.064464261
2007,1,28,22,0.067697294
2007,1,28,23,0.068160402
2007,1,29,0,0.065810434
